time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2017-11-11T15:21:26.000Z,51.642588,6.435387,104.0,12.136,23.8,0.72,17,gps,0.7,0.8,1.0,47.0,,,ON_BICYCLE,73,
2017-11-11T15:21:29.000Z,51.642630,6.435414,100.0,12.136,12.5,1.57,18,gps,0.7,0.8,1.0,47.0,,,,73,
2017-11-11T15:21:32.000Z,51.642687,6.435430,103.0,12.136,23.3,0.26,18,gps,0.7,0.8,1.0,47.0,,,,73,
2017-11-11T15:21:35.000Z,51.642714,6.435456,103.0,10.6189995,23.3,0.44,18,gps,0.7,0.8,1.0,47.0,,,ON_BICYCLE,73,
2017-11-11T15:21:38.000Z,51.642748,6.435494,103.0,10.6189995,95.8,0.84,18,gps,0.7,0.8,1.0,47.0,,,,73,
2017-11-11T15:21:40.000Z,51.642775,6.435519,104.0,10.6189995,39.2,1.06,17,gps,0.7,0.8,1.1,47.0,,,ON_BICYCLE,73,
2017-11-11T15:21:43.000Z,51.642831,6.435564,105.0,9.101999,49.4,0.95,17,gps,0.7,0.8,1.1,47.0,,,,73,
2017-11-11T15:21:46.000Z,51.642854,6.435636,106.0,9.101999,83.4,1.08,18,gps,0.7,0.8,1.0,47.0,,,ON_BICYCLE,73,
2017-11-11T15:21:49.000Z,51.642859,6.435711,107.0,7.585,103.8,0.85,18,gps,0.7,0.8,1.0,47.0,,,,73,
2017-11-11T15:21:52.000Z,51.642887,6.435784,106.0,7.585,62.6,1.61,17,gps,0.7,0.8,1.1,47.0,,,,73,
2017-11-11T15:21:55.000Z,51.642925,6.435852,106.0,10.6189995,62.6,1.21,17,gps,0.7,0.8,1.1,47.0,,,ON_BICYCLE,73,
2017-11-11T15:21:58.000Z,51.642947,6.435911,105.0,10.6189995,92.6,1.36,18,gps,0.6,0.7,1.0,47.0,,,,73,
2017-11-11T15:22:01.000Z,51.642947,6.436021,107.0,10.6189995,88.0,1.92,18,gps,0.6,0.7,1.0,47.0,,,,73,
2017-11-11T15:22:04.000Z,51.642979,6.436109,108.0,9.101999,66.8,1.08,18,gps,0.7,0.8,1.0,47.0,,,,73,
2017-11-11T15:22:06.000Z,51.642990,6.436149,103.0,7.585,352.2,0.71,18,gps,0.7,0.8,1.0,47.0,,,ON_BICYCLE,73,
2017-11-11T15:22:09.000Z,51.643026,6.436199,102.0,9.101999,355.2,0.87,18,gps,0.7,0.8,1.0,47.0,,,,73,
2017-11-11T15:22:12.000Z,51.643070,6.436244,101.0,9.101999,355.3,0.9,18,gps,0.7,0.8,1.0,47.0,,,,73,
2017-11-11T15:22:15.000Z,51.643086,6.436324,100.0,10.6189995,86.7,1.57,17,gps,0.7,0.8,1.1,47.0,,,,73,
2017-11-11T15:22:17.000Z,51.643098,6.436373,100.0,10.6189995,67.2,1.51,17,gps,0.7,0.8,1.1,47.0,,,,73,
2017-11-11T15:22:20.000Z,51.643133,6.436438,99.0,10.6189995,60.0,0.86,17,gps,0.7,0.8,1.1,47.0,,,,73,
2017-11-11T15:22:23.000Z,51.643146,6.436519,101.0,12.136,60.6,1.26,17,gps,0.7,0.8,1.1,47.0,,,,73,
2017-11-11T15:22:26.000Z,51.643155,6.436608,90.0,12.136,85.3,1.34,17,gps,0.7,0.8,1.0,47.0,,,,73,
2017-11-11T15:22:29.000Z,51.643163,6.436701,95.0,12.136,71.9,0.83,18,gps,0.7,0.8,1.0,47.0,,,,73,
2017-11-11T15:22:32.000Z,51.643187,6.436776,97.0,10.6189995,18.6,1.65,18,gps,0.6,0.7,1.0,47.0,,,,73,
2017-11-11T15:22:34.000Z,51.643210,6.436830,99.0,10.6189995,37.9,1.87,18,gps,0.6,0.7,1.0,47.0,,,,73,
2017-11-11T15:22:37.000Z,51.643225,6.436911,101.0,10.6189995,44.0,1.17,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:22:40.000Z,51.643226,6.436999,103.0,10.6189995,93.1,1.22,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:22:43.000Z,51.643218,6.437074,102.0,10.6189995,66.2,0.86,18,gps,0.7,0.8,1.0,47.0,,,,73,
2017-11-11T15:22:46.000Z,51.643217,6.437135,102.0,12.136,66.5,0.7,18,gps,0.7,0.8,1.0,47.0,,,,73,
2017-11-11T15:22:48.000Z,51.643223,6.437185,102.0,10.6189995,67.7,1.11,19,gps,0.6,0.7,0.9,47.0,,,ON_BICYCLE,73,
2017-11-11T15:22:51.000Z,51.643232,6.437268,103.0,10.6189995,67.7,1.46,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:22:53.000Z,51.643236,6.437354,103.0,10.6189995,90.0,1.39,19,gps,0.6,0.7,0.9,47.0,,,ON_BICYCLE,73,
2017-11-11T15:22:56.000Z,51.643241,6.437465,103.0,12.136,76.5,1.52,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:22:58.000Z,51.643241,6.437533,103.0,10.6189995,83.4,1.8,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:23:01.000Z,51.643242,6.437646,104.0,13.653,86.0,1.11,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:23:03.000Z,51.643238,6.437727,103.0,13.653,98.4,1.31,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:23:06.000Z,51.643225,6.437816,107.0,13.653,89.3,0.51,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:23:08.000Z,51.643238,6.437868,106.0,12.136,62.9,1.52,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:23:11.000Z,51.643251,6.437999,109.0,12.136,76.3,1.88,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:23:14.000Z,51.643253,6.438112,109.0,9.101999,90.5,1.27,18,gps,0.7,0.8,1.0,47.0,,,,73,
2017-11-11T15:23:17.000Z,51.643256,6.438221,110.0,7.585,88.8,1.37,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:23:19.000Z,51.643269,6.438300,110.0,9.101999,81.9,1.73,20,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:23:22.000Z,51.643280,6.438405,108.0,9.101999,99.3,2.1,20,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:23:24.000Z,51.643293,6.438474,110.0,9.101999,69.6,1.56,20,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:23:27.000Z,51.643322,6.438547,109.0,9.101999,66.6,0.44,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:23:29.000Z,51.643316,6.438603,109.0,9.101999,109.0,2.28,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:23:32.000Z,51.643321,6.438713,108.0,10.6189995,79.8,1.59,17,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:23:34.000Z,51.643320,6.438806,96.0,9.101999,90.5,1.62,17,gps,0.6,0.7,0.9,47.0,,,ON_BICYCLE,73,
2017-11-11T15:23:37.000Z,51.643327,6.438913,101.0,7.585,76.6,1.19,16,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:23:39.000Z,51.643332,6.438956,101.0,7.585,98.2,0.45,17,gps,0.6,0.7,1.0,47.0,,,ON_BICYCLE,73,
2017-11-11T15:23:42.000Z,51.643354,6.439005,103.0,9.101999,61.0,1.35,17,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:23:44.000Z,51.643378,6.439031,103.0,9.101999,61.0,0.8,16,gps,0.6,0.7,0.9,47.0,,,ON_BICYCLE,73,
2017-11-11T15:23:47.000Z,51.643409,6.439084,105.0,10.6189995,60.9,0.92,17,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:23:50.000Z,51.643438,6.439129,108.0,9.101999,61.0,0.92,18,gps,0.6,0.7,0.9,47.0,,,ON_BICYCLE,73,
2017-11-11T15:23:53.000Z,51.643452,6.439210,94.0,10.6189995,61.6,0.88,18,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:23:56.000Z,51.643483,6.439287,96.0,15.17,55.0,1.63,18,gps,0.6,0.7,0.9,47.0,,,ON_BICYCLE,73,
2017-11-11T15:23:59.000Z,51.643493,6.439392,103.0,12.136,78.4,0.97,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:24:02.000Z,51.643507,6.439485,105.0,10.6189995,87.1,1.15,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:24:05.000Z,51.643517,6.439562,107.0,10.6189995,88.2,1.35,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:24:07.000Z,51.643527,6.439626,107.0,10.6189995,88.8,1.02,19,gps,0.6,0.7,0.9,47.0,,,ON_BICYCLE,73,
2017-11-11T15:24:10.000Z,51.643539,6.439701,108.0,12.136,89.1,0.82,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:24:13.000Z,51.643557,6.439778,113.0,10.6189995,46.3,1.11,20,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:24:16.000Z,51.643568,6.439846,112.0,10.6189995,84.2,0.95,20,gps,0.6,0.7,0.9,47.0,,,ON_BICYCLE,73,
2017-11-11T15:24:19.000Z,51.643568,6.439922,114.0,12.136,84.0,0.99,20,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:24:21.000Z,51.643571,6.439971,113.0,10.6189995,84.0,0.46,20,gps,0.6,0.7,0.9,47.0,,,ON_BICYCLE,73,
2017-11-11T15:24:24.000Z,51.643588,6.440060,114.0,12.136,57.0,1.22,20,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:24:27.000Z,51.643587,6.440179,114.0,12.136,89.3,1.44,19,gps,0.6,0.7,0.9,47.0,,,ON_BICYCLE,73,
2017-11-11T15:24:30.000Z,51.643595,6.440278,116.0,12.136,52.5,1.16,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:24:33.000Z,51.643611,6.440362,114.0,12.136,50.2,1.35,18,gps,0.6,0.7,1.0,47.0,,,,73,
2017-11-11T15:24:36.000Z,51.643609,6.440444,112.0,12.136,74.0,0.85,19,gps,0.6,0.7,0.9,47.0,,,ON_BICYCLE,73,
2017-11-11T15:24:39.000Z,51.643627,6.440537,113.0,13.653,52.9,1.21,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:24:42.000Z,51.643639,6.440638,114.0,13.653,53.9,1.4,19,gps,0.6,0.7,0.9,47.0,,,ON_BICYCLE,73,
2017-11-11T15:24:45.000Z,51.643638,6.440751,116.0,12.136,101.4,1.4,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:24:47.000Z,51.643628,6.440834,117.0,13.653,101.6,1.36,19,gps,0.6,0.7,0.9,47.0,,,ON_BICYCLE,73,
2017-11-11T15:24:50.000Z,51.643623,6.440984,117.0,13.653,90.0,1.91,19,gps,0.6,0.7,1.0,47.0,,,,73,
2017-11-11T15:24:53.000Z,51.643628,6.441110,116.0,10.6189995,73.8,1.38,18,gps,0.6,0.7,1.0,47.0,,,ON_BICYCLE,73,
2017-11-11T15:24:56.000Z,51.643650,6.441216,113.0,10.6189995,98.4,1.41,18,gps,0.6,0.7,1.0,47.0,,,ON_BICYCLE,73,
2017-11-11T15:24:59.000Z,51.643655,6.441312,113.0,10.6189995,102.9,1.86,18,gps,0.7,0.8,1.1,47.0,,,,73,
2017-11-11T15:25:02.000Z,51.643663,6.441421,114.0,10.6189995,100.6,2.36,17,gps,0.7,0.8,1.1,47.0,,,,73,
2017-11-11T15:25:04.000Z,51.643666,6.441486,114.0,10.6189995,99.0,0.95,17,gps,0.7,0.8,1.1,47.0,,,,73,
2017-11-11T15:25:07.000Z,51.643664,6.441589,116.0,9.101999,111.4,1.73,17,gps,0.7,0.8,1.1,47.0,,,,73,
2017-11-11T15:25:10.000Z,51.643671,6.441693,102.0,10.6189995,100.8,0.99,17,gps,0.7,0.8,1.1,47.0,,,,73,
2017-11-11T15:25:13.000Z,51.643691,6.441771,105.0,10.6189995,104.2,2.22,17,gps,0.7,0.8,1.1,47.0,,,,73,
2017-11-11T15:25:16.000Z,51.643709,6.441869,111.0,9.101999,89.3,1.48,17,gps,0.6,0.7,1.0,47.0,,,,73,
2017-11-11T15:25:18.000Z,51.643722,6.441930,111.0,12.136,91.8,1.15,18,gps,0.6,0.7,1.0,47.0,,,,73,
2017-11-11T15:25:21.000Z,51.643758,6.441984,115.0,9.101999,66.4,0.36,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:25:24.000Z,51.643798,6.442050,116.0,9.101999,36.9,1.44,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:25:26.000Z,51.643820,6.442097,116.0,10.6189995,46.3,0.81,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:25:29.000Z,51.643827,6.442171,101.0,10.6189995,47.0,1.3,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:25:32.000Z,51.643820,6.442245,106.0,12.136,48.1,0.87,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:25:35.000Z,51.643839,6.442306,111.0,13.653,48.2,0.79,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:25:38.000Z,51.643865,6.442361,111.0,16.687,39.4,1.09,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:25:41.000Z,51.643886,6.442456,109.0,18.203999,52.6,0.8,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:25:43.000Z,51.643896,6.442514,111.0,16.687,31.9,0.94,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:25:46.000Z,51.643919,6.442626,112.0,15.17,67.3,1.66,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:25:48.000Z,51.643930,6.442714,114.0,13.653,76.7,1.19,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:25:51.000Z,51.643938,6.442808,117.0,12.136,76.3,0.32,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:25:54.000Z,51.643918,6.442868,118.0,13.653,197.8,1.14,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:25:57.000Z,51.643902,6.442870,117.0,12.136,13.7,0.98,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:26:00.000Z,51.643834,6.442899,120.0,13.653,172.8,1.92,19,gps,0.6,0.8,1.0,47.0,,,,73,
2017-11-11T15:26:02.000Z,51.643790,6.442931,121.0,12.136,14.9,0.35,18,gps,0.6,0.8,1.0,47.0,,,ON_BICYCLE,73,
2017-11-11T15:26:05.000Z,51.643755,6.442969,122.0,10.6189995,15.4,0.62,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:26:08.000Z,51.643711,6.443046,88.0,7.585,,0.0,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:26:11.000Z,51.643694,6.443085,104.0,7.585,,0.0,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:26:14.000Z,51.643700,6.443121,115.0,6.068,,0.0,19,gps,0.6,0.7,0.9,47.0,,,,73,
2017-11-11T15:26:17.000Z,51.643698,6.443131,120.0,4.5509996,15.7,0.16,19,gps,0.6,0.7,1.0,47.0,,,,73,
2017-11-11T15:26:20.000Z,51.643716,6.443154,120.0,4.5509996,26.6,0.88,15,gps,0.6,0.8,1.0,47.0,,,,73,
2017-11-11T15:26:22.000Z,51.643726,6.443178,121.0,4.5509996,30.2,0.44,15,gps,0.6,0.8,1.0,47.0,,,,73,
2017-11-11T15:26:25.000Z,51.643731,6.443198,122.0,4.5509996,,0.0,16,gps,0.6,0.8,1.0,47.0,,,,73,
2017-11-11T15:26:28.000Z,51.643725,6.443208,121.0,4.5509996,58.7,0.58,14,gps,0.6,0.8,1.0,47.0,,,,73,
2017-11-11T15:26:31.000Z,51.643740,6.443192,121.0,4.5509996,,0.0,15,gps,0.6,0.7,1.0,47.0,,,,73,
2017-11-11T15:26:34.000Z,51.643739,6.443187,121.0,4.5509996,,0.0,14,gps,0.6,0.8,1.0,47.0,,,,73,
2017-11-11T15:26:37.000Z,51.643732,6.443195,122.0,4.5509996,,0.0,14,gps,0.7,0.8,1.0,47.0,,,,73,
2017-11-11T15:26:40.000Z,51.643725,6.443201,123.0,6.068,,0.0,13,gps,0.8,0.9,1.2,47.0,,,,73,
2017-11-11T15:26:43.000Z,51.643723,6.443191,124.0,4.5509996,241.0,0.82,11,gps,0.7,0.8,1.0,47.0,,,,73,
2017-11-11T15:26:46.000Z,51.643705,6.443184,125.0,4.5509996,,0.0,14,gps,0.6,0.8,1.0,47.0,,,,72,
2017-11-11T15:26:49.000Z,51.643711,6.443175,125.0,4.5509996,,0.0,16,gps,0.6,0.8,1.0,47.0,,,,72,
2017-11-11T15:26:52.000Z,51.643716,6.443168,124.0,4.5509996,,0.0,12,gps,0.8,0.8,1.2,47.0,,,,72,
2017-11-11T15:26:55.000Z,51.643717,6.443177,123.0,4.5509996,,0.0,11,gps,0.9,0.8,1.2,47.0,,,,72,
2017-11-11T15:26:58.000Z,51.643715,6.443177,124.0,4.5509996,,0.0,11,gps,0.9,0.9,1.3,47.0,,,,72,
2017-11-11T15:27:01.000Z,51.643714,6.443177,124.0,4.5509996,,0.0,11,gps,0.8,0.9,1.2,47.0,,,STILL,72,
2017-11-11T15:27:04.000Z,51.643714,6.443176,124.0,4.5509996,,0.0,12,gps,0.8,0.9,1.2,47.0,,,,72,
2017-11-11T15:27:07.000Z,51.643714,6.443176,124.0,4.5509996,,0.0,9,gps,0.9,0.9,1.3,47.0,,,STILL,72,
2017-11-11T15:27:10.000Z,51.643714,6.443176,124.0,4.5509996,,0.0,10,gps,0.8,0.9,1.2,47.0,,,,72,
2017-11-11T15:27:13.000Z,51.643714,6.443178,126.0,4.5509996,199.6,0.32,10,gps,0.8,0.9,1.2,47.0,,,,72,
2017-11-11T15:27:16.000Z,51.643713,6.443135,122.0,6.068,,0.0,14,gps,0.6,0.8,1.0,47.0,,,,72,
2017-11-11T15:27:19.000Z,51.643724,6.443121,121.0,6.068,,0.0,15,gps,0.6,0.8,1.0,47.0,,,,72,
2017-11-11T15:27:22.000Z,51.643716,6.443116,120.0,6.068,,0.0,15,gps,0.6,0.8,1.0,47.0,,,,72,
2017-11-11T15:27:25.000Z,51.643711,6.443134,121.0,4.5509996,,0.0,16,gps,0.6,0.7,1.0,47.0,,,,72,
2017-11-11T15:27:28.000Z,51.643710,6.443143,121.0,4.5509996,,0.0,15,gps,0.7,0.8,1.0,47.0,,,,72,
2017-11-11T15:27:31.000Z,51.643708,6.443145,122.0,4.5509996,,0.0,18,gps,0.6,0.7,0.9,47.0,,,,71,
2017-11-11T15:27:34.000Z,51.643702,6.443145,123.0,4.5509996,,0.0,14,gps,0.6,0.8,1.0,47.0,,,,71,
2017-11-11T15:27:37.000Z,51.643701,6.443148,123.0,4.5509996,,0.0,16,gps,0.6,0.8,1.0,47.0,,,,71,
2017-11-11T15:27:40.000Z,51.643701,6.443150,123.0,4.5509996,,0.0,17,gps,0.6,0.8,1.0,47.0,,,,71,
2017-11-11T15:27:43.000Z,51.643701,6.443150,123.0,4.5509996,,0.0,15,gps,0.7,0.8,1.1,47.0,,,,71,
2017-11-11T15:27:46.000Z,51.643702,6.443150,123.0,4.5509996,,0.0,14,gps,0.7,0.8,1.1,47.0,,,,71,
2017-11-11T15:27:49.000Z,51.643702,6.443150,123.0,4.5509996,,0.0,18,gps,0.6,0.7,0.9,47.0,,,,71,
2017-11-11T15:27:52.000Z,51.643709,6.443158,123.0,4.5509996,,0.0,14,gps,0.6,0.7,0.9,47.0,,,,71,
2017-11-11T15:27:55.000Z,51.643715,6.443171,118.0,4.5509996,,0.0,17,gps,0.6,0.7,0.9,47.0,,,,71,
2017-11-11T15:27:58.000Z,51.643713,6.443175,117.0,4.5509996,,0.0,14,gps,0.6,0.7,0.9,47.0,,,,71,
2017-11-11T15:28:01.000Z,51.643714,6.443180,116.0,4.5509996,,0.0,18,gps,0.6,0.7,0.9,47.0,,,,71,
2017-11-11T15:28:04.000Z,51.643677,6.443158,112.0,4.5509996,221.2,1.34,18,gps,0.6,0.7,0.9,47.0,,,,71,
2017-11-11T15:28:07.000Z,51.643618,6.443143,109.0,4.5509996,192.2,1.95,16,gps,0.6,0.8,1.0,47.0,,,,71,
2017-11-11T15:28:10.000Z,51.643556,6.443120,111.0,6.068,198.1,2.18,16,gps,0.7,0.8,1.1,47.0,,,,71,
2017-11-11T15:28:13.000Z,51.643531,6.443051,112.0,6.068,268.8,1.8,16,gps,0.7,0.8,1.1,47.0,,,ON_BICYCLE,71,
2017-11-11T15:28:16.000Z,51.643569,6.442971,113.0,6.068,334.0,1.8,15,gps,0.7,0.8,1.1,47.0,,,,71,
2017-11-11T15:28:19.000Z,51.643622,6.442892,113.0,7.585,313.9,2.53,16,gps,0.7,0.8,1.1,47.0,,,ON_BICYCLE,71,
2017-11-11T15:28:22.000Z,51.643659,6.442793,112.0,9.101999,298.4,1.93,15,gps,0.6,0.8,1.0,47.0,,,,71,
2017-11-11T15:28:24.000Z,51.643674,6.442724,110.0,9.101999,304.9,1.89,17,gps,0.6,0.8,1.0,47.0,,,ON_BICYCLE,71,
2017-11-11T15:28:27.000Z,51.643697,6.442630,87.0,9.101999,303.6,1.43,16,gps,0.7,0.8,1.1,47.0,,,,71,
2017-11-11T15:28:29.000Z,51.643709,6.442570,92.0,9.101999,299.3,2.19,16,gps,0.7,0.8,1.0,47.0,,,ON_BICYCLE,71,
2017-11-11T15:28:32.000Z,51.643733,6.442493,96.0,9.101999,317.0,1.89,18,gps,0.6,0.7,0.9,47.0,,,,71,
2017-11-11T15:28:35.000Z,51.643763,6.442402,106.0,9.101999,289.7,1.29,16,gps,0.6,0.7,0.9,47.0,,,ON_BICYCLE,71,
2017-11-11T15:28:38.000Z,51.643792,6.442326,111.0,7.585,17.3,1.75,17,gps,0.7,0.8,1.0,47.0,,,,71,
2017-11-11T15:28:41.000Z,51.643828,6.442360,113.0,7.585,61.3,1.52,17,gps,0.7,0.8,1.0,47.0,,,,71,
2017-11-11T15:28:44.000Z,51.643844,6.442431,114.0,9.101999,73.2,1.95,15,gps,0.6,0.8,1.0,47.0,,,ON_BICYCLE,71,
2017-11-11T15:28:47.000Z,51.643859,6.442506,112.0,7.585,56.0,1.4,17,gps,0.6,0.7,0.9,47.0,,,,71,
2017-11-11T15:28:50.000Z,51.643878,6.442558,113.0,7.585,78.5,1.66,17,gps,0.6,0.7,0.9,47.0,,,ON_BICYCLE,71,
2017-11-11T15:28:53.000Z,51.643893,6.442625,112.0,6.068,78.3,0.71,16,gps,0.6,0.8,1.0,47.0,,,,71,
2017-11-11T15:28:56.000Z,51.643917,6.442692,110.0,7.585,66.7,2.13,16,gps,0.6,0.8,1.0,47.0,,,,71,
2017-11-11T15:28:59.000Z,51.643941,6.442804,110.0,7.585,60.5,1.66,14,gps,0.6,0.8,1.0,47.0,,,,71,
2017-11-11T15:29:02.000Z,51.643963,6.442895,114.0,7.585,74.8,2.3,16,gps,0.6,0.8,1.0,47.0,,,,71,
2017-11-11T15:29:05.000Z,51.643995,6.442997,112.0,7.585,61.5,1.41,16,gps,0.6,0.8,1.0,47.0,,,,71,
2017-11-11T15:29:08.000Z,51.644015,6.443077,112.0,7.585,72.5,1.85,16,gps,0.6,0.8,1.0,47.0,,,,71,
2017-11-11T15:29:10.000Z,51.644029,6.443138,90.0,9.101999,73.3,1.79,15,gps,0.6,0.7,0.9,47.0,,,,71,
2017-11-11T15:29:13.000Z,51.644030,6.443215,99.0,10.6189995,82.3,1.76,17,gps,0.6,0.7,0.9,47.0,,,,71,
2017-11-11T15:29:16.000Z,51.644039,6.443308,105.0,7.585,69.2,1.36,16,gps,0.6,0.8,1.0,47.0,,,,71,
2017-11-11T15:29:19.000Z,51.644072,6.443396,109.0,6.068,51.5,2.36,16,gps,0.6,0.7,0.9,47.0,,,ON_BICYCLE,71,
2017-11-11T15:29:22.000Z,51.644094,6.443483,115.0,6.068,76.2,1.91,16,gps,0.6,0.7,0.9,47.0,,,,71,
2017-11-11T15:29:25.000Z,51.644113,6.443591,119.0,6.068,56.5,2.03,17,gps,0.6,0.8,1.0,47.0,,,,71,
2017-11-11T15:29:28.000Z,51.644142,6.443664,120.0,7.585,61.7,1.52,18,gps,0.6,0.7,0.9,47.0,,,,71,
2017-11-11T15:29:30.000Z,51.644154,6.443714,122.0,7.585,67.1,2.14,16,gps,0.6,0.7,0.9,47.0,,,ON_BICYCLE,71,
2017-11-11T15:29:33.000Z,51.644158,6.443806,94.0,7.585,85.7,1.67,18,gps,0.6,0.7,0.9,47.0,,,,71,
2017-11-11T15:29:36.000Z,51.644169,6.443911,107.0,6.068,76.6,1.91,18,gps,0.6,0.7,0.9,47.0,,,,71,
2017-11-11T15:29:39.000Z,51.644185,6.443943,106.0,7.585,,0.0,17,gps,0.6,0.8,1.0,47.0,,,,71,
2017-11-11T15:29:41.000Z,51.644185,6.443943,111.0,7.585,253.7,0.32,18,gps,0.6,0.7,0.9,47.0,,,,71,
2017-11-11T15:29:44.000Z,51.644173,6.443944,117.0,7.585,,0.0,16,gps,0.6,0.7,0.9,47.0,,,,71,
2017-11-11T15:29:47.000Z,51.644155,6.443962,119.0,6.068,,0.0,18,gps,0.6,0.7,0.9,47.0,,,,71,
2017-11-11T15:29:49.000Z,51.644155,6.443965,120.0,6.068,,0.0,17,gps,0.6,0.7,0.9,47.0,,,,71,
2017-11-11T15:29:52.000Z,51.644157,6.443961,121.0,7.585,199.8,0.54,17,gps,0.6,0.8,1.0,47.0,,,,71,
2017-11-11T15:29:55.000Z,51.644163,6.443955,125.0,7.585,,0.0,14,gps,0.6,0.8,1.0,47.0,,,,71,
2017-11-11T15:29:58.000Z,51.644174,6.443930,122.0,7.585,,0.0,14,gps,0.6,0.8,1.0,47.0,,,,71,
2017-11-11T15:30:01.000Z,51.644171,6.443924,125.0,7.585,,0.0,15,gps,0.6,0.7,0.9,47.0,,,,71,
2017-11-11T15:30:04.000Z,51.644175,6.443931,126.0,7.585,,0.0,18,gps,0.6,0.7,0.9,47.0,,,ON_BICYCLE,71,
2017-11-11T15:30:07.000Z,51.644179,6.443938,127.0,7.585,,0.0,15,gps,0.7,0.8,1.1,47.0,,,,71,
2017-11-11T15:30:10.000Z,51.644178,6.443941,126.0,7.585,,0.0,14,gps,0.7,0.8,1.1,47.0,,,,71,
2017-11-11T15:30:13.000Z,51.644178,6.443942,126.0,7.585,,0.0,15,gps,0.7,0.8,1.1,47.0,,,,71,
2017-11-11T15:30:16.000Z,51.644178,6.443942,126.0,7.585,,0.0,13,gps,0.7,0.8,1.1,47.0,,,,71,
2017-11-11T15:30:19.000Z,51.644178,6.443942,126.0,7.585,,0.0,13,gps,0.7,0.8,1.1,47.0,,,,71,
2017-11-11T15:30:22.000Z,51.644178,6.443942,126.0,7.585,,0.0,14,gps,0.7,0.8,1.1,47.0,,,,71,
2017-11-11T15:30:25.000Z,51.644177,6.443943,126.0,7.585,,0.0,13,gps,0.7,0.8,1.1,47.0,,,,71,
2017-11-11T15:30:28.000Z,51.644177,6.443944,126.0,7.585,,0.0,14,gps,0.7,0.8,1.1,47.0,,,,71,
2017-11-11T15:30:31.000Z,51.644177,6.443944,126.0,7.585,,0.0,13,gps,0.7,0.8,1.1,47.0,,,,71,
2017-11-11T15:30:34.000Z,51.644176,6.443944,126.0,9.101999,,0.0,13,gps,0.7,0.8,1.1,47.0,,,,71,
